"order_id","customer_id","order_purchase_timestamp","order_status","customer_city","customer_state","product_id","seller_id","price","freight_value","review_score","review_comment_title","review_comment_message","seller_city","seller_state","product_weight_g","product_category_name_english"
a41f5b62cf8316e5a500ef6a6f3fe2b8,"509da0595e852e4cbdabb9ba9997b5b9","2018-08-22 20:05:47",delivered,mesquita,RJ,d322eb25f02924adba73e58dbc36b29c,"4869f7a5dfa277a7dca6462dcf3b52b2",216.0,19.61,2,Excelente produto.,Excelente.,guariba,SP,300,watches_gifts
"13f2f496cc080f4443dc54b93b75a968",a369192f9dbe966c7d10f33b7f20bdf4,"2018-05-28 19:36:59",delivered,carmo do cajuru,MG,"71540d636652fc682032d3b3c0a180c1","213b25e6f54661939f11710a6fddb871",113.85,19.77,3,Boa,"",salto,SP,1050,home_construction
"13f726430863cd4a81b6899e25010475","11e9daf0fd784f9c81aa95c868d18bf4","2018-07-04 17:30:53",delivered,vera cruz,SP,"7d160da04c3ede2fe9404d3524acf72b","715bbd5ba4e6b74cb0d2f29eb45058b0",55.0,13.97,,"","",serra negra,SP,1150,watches_gifts
"13fe5b8b3ad46c558f0c53939589776b",a685e039c2149f0278def380b654b0b8,"2018-07-14 17:43:48",delivered,humaita,AM,d285360f29ac7fd97640bf0baef03de0,"2eb70248d66e0e3ef83659f71b244378",155.97,51.81,1,Ruim,O relógio mau teve contato com a água e já parou ,campinas,SP,363,watches_gifts
"1404879b6eab59758d3d92fc8f504f98",fdbed455fe5a8f3029c4b4bfe8ad5500,"2018-05-08 21:07:09",delivered,sao paulo,SP,"10adb53d8faa890ca7c2f0cbcb68d777","1900267e848ceeba8fa32d80c1a5f5a8",19.9,12.79,3,"","",ibitinga,SP,200,bed_bath_table
"140c901be097e36e0ee9e2249e97dfdd",b5326d3b5a5bf32edf7bc68d9010e0d9,"2018-05-18 11:47:27",delivered,governador valadares,MG,a35a9f46dcee0a67c8c7ad8493eb4135,"85d9eb9ddc5d00ca9336a2219c97bb13",25.52,13.47,4,"","",belo horizonte,MG,200,computers_accessories
"140d9953eb16589e277967bbfcdf7ac5","2a1dbcc0c26487ca29fe53b16de930a5","2018-08-21 12:35:25",delivered,sao paulo,SP,bdf5efab9b8b85e6a49603007646f763,"5f3ae9136c875522250f8184f253413a",14.95,7.39,3,"","",sao paulo,SP,213,books_technical
"140e0c65673552d3d1832a4d8e16d6e9","9cfb0df685121979aeb180fca03b8ae5","2018-07-10 16:34:43",delivered,sao paulo,SP,d04857e7b4b708ee8b8b9921163edba3,"9f505651f4a6abe901a56cdc21508025",69.99,8.65,4,"","",sao paulo,SP,450,computers_accessories
"141ad0192cfa16174e4fd0a1a7e7ba4a","00eb2bf26ade27447b6532561c6a402d","2018-06-03 21:08:31",delivered,sao paulo,SP,"290bd89e961af9ea5a733bc477c50355","8648b1e89e9b349e32d3741b30ec737e",94.5,9.58,,"","",jacarei,SP,641,construction_tools_construction
a42283397a151200700834c740a51a37,"09946d4f0a58f040f433d53139e2a2ae","2018-07-30 21:20:29",delivered,santos,SP,a7cf43c271e20af0e19daadafcf0bf1d,"3d4824f20035949c710eaf111f869d39",32.66,8.98,2,"","",sorocaba,SP,540,computers_accessories
"1422a4b4a2aa8b66fd49ff5557200b42","4b24f5ef0c134fe4d56bb392b3397dcd","2018-05-28 14:18:26",delivered,petropolis,RJ,"8bb27b1d96be90b36b8d0c7f30931d52","4bfc7a4a1cf8d4d2121c27422d9e50b5",280.0,28.04,5,recomendo à todos,"Sempre que precisei da loja, fui atendido prontamente.
",sao paulo,SP,5950,housewares
"1422a4b4a2aa8b66fd49ff5557200b42","4b24f5ef0c134fe4d56bb392b3397dcd","2018-05-28 14:18:26",delivered,petropolis,RJ,"8bb27b1d96be90b36b8d0c7f30931d52","4bfc7a4a1cf8d4d2121c27422d9e50b5",280.0,28.04,5,recomendo à todos,"Sempre que precisei da loja, fui atendido prontamente.
",sao paulo,SP,5950,housewares
"1422a4b4a2aa8b66fd49ff5557200b42","4b24f5ef0c134fe4d56bb392b3397dcd","2018-05-28 14:18:26",delivered,petropolis,RJ,"8bb27b1d96be90b36b8d0c7f30931d52","4bfc7a4a1cf8d4d2121c27422d9e50b5",280.0,28.04,5,recomendo à todos,"Sempre que precisei da loja, fui atendido prontamente.
",sao paulo,SP,5950,housewares
"14282bc70be9bdda515182fb1ce62af4","19cecb194f54e614b70d971306a9931b","2018-04-18 14:18:09",delivered,belo horizonte,MG,b05e00841a6dad404ef34ae67807879a,aac29b1b99776be73c3049939652091d,11.99,13.47,2,bom,"muito corretos, mas a minha escilha pelo produto foi errada",uberlandia,MG,200,furniture_decor
"14282bc70be9bdda515182fb1ce62af4","19cecb194f54e614b70d971306a9931b","2018-04-18 14:18:09",delivered,belo horizonte,MG,b05e00841a6dad404ef34ae67807879a,aac29b1b99776be73c3049939652091d,11.99,13.47,2,bom,"muito corretos, mas a minha escilha pelo produto foi errada",uberlandia,MG,200,furniture_decor
"1428d5591252000b5c73e00f91d4889a",df0cd48862bf18ac12632f80ea972fc0,"2018-06-02 12:49:16",delivered,sao paulo,SP,"70e4915197d6c96ebbed11364d8ce3bd","18a349e75d307f4b4cc646a691ed4216",100.59,9.06,,"","",sao paulo,SP,800,auto
"1428edef07a52576000d65e9e76ad451",e27e6c78c40ec4b9d9bf621529c61dff,"2018-05-17 20:35:56",delivered,sao paulo,SP,"1a758361b1c10b3ffe3d3373332de319","8d956fec2e4337affcb520f56fd8cbfd",46.99,7.39,4,Bom,"",sao bernardo do campo,SP,175,sports_leisure
"1429d024a5b24651ee03fd7216d95247","700864a2937ee34dee15a39ef4df15a6","2018-05-20 21:37:34",delivered,altamira,PA,"1b820caf50df248cf5ef1642359a1812",b92e3c8f9738272ff7c59e111e108d7c,169.9,206.5,1,cor errada,"veio na cor errado, pedi uma cor e veio outro",uba,MG,13000,furniture_decor
"1431c3eda8ad65df1ad5982488e1a011","8f2e8aefe35f3bbc037e50fb77b4bce2","2018-08-04 20:42:36",delivered,sorocaba,SP,a0d20b18f2a06b34206ba5933b4ec05b,"3df020b72d3d44b3af9d110fa3940b65",49.9,17.48,5,"","",jales,SP,2600,furniture_decor
"1431c3eda8ad65df1ad5982488e1a011","8f2e8aefe35f3bbc037e50fb77b4bce2","2018-08-04 20:42:36",delivered,sorocaba,SP,a0d20b18f2a06b34206ba5933b4ec05b,"3df020b72d3d44b3af9d110fa3940b65",49.9,17.48,5,"","",jales,SP,2600,furniture_decor
"1431c3eda8ad65df1ad5982488e1a011","8f2e8aefe35f3bbc037e50fb77b4bce2","2018-08-04 20:42:36",delivered,sorocaba,SP,a0d20b18f2a06b34206ba5933b4ec05b,"3df020b72d3d44b3af9d110fa3940b65",49.9,17.48,5,"","",jales,SP,2600,furniture_decor
"1431c3eda8ad65df1ad5982488e1a011","8f2e8aefe35f3bbc037e50fb77b4bce2","2018-08-04 20:42:36",delivered,sorocaba,SP,a0d20b18f2a06b34206ba5933b4ec05b,"3df020b72d3d44b3af9d110fa3940b65",49.9,17.48,5,"","",jales,SP,2600,furniture_decor
a4244008bc97ae9cdc3807237fa83229,e45faa95f70de28f25dcf2ce74f64339,"2018-06-18 14:28:22",delivered,sao jose do divino,PI,d881c75404b591b0912840f5401ae57a,"744dac408745240a2c2528fb1b6028f3",579.0,64.33,2,Satisfeita ,"Entrega no prazo combinado , chegou certinho recomendo esse loja ",colombo,PR,220,watches_gifts
"1432d48030ced821a4afaabcfc2a8b0f","6a909b62463d9c6cc4126cea7af3ad59","2018-06-05 20:26:51",delivered,sao paulo,SP,e1da6ab77f4859eb17950e5df1c0f815,dd7ddc04e1b6c2c614352b383efe2d36,49.9,14.62,1,O produto não foi entregu,Sem satisfação sobre atraso na entrega,sao paulo,SP,7050,pet_shop
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
"1446ae966d68c3abad1ca3a3ce58033e","222e4c4d91c814cafc5badfe6a02c574","2018-04-27 15:52:45",delivered,colombo,PR,"8ed094bfe076c568f6bb10feada3f75d","7c67e1448b00f6e969d365cea6b010ab",175.9,58.14,4,OK,OK,itaquaquecetuba,SP,16133,office_furniture
a4486566a4fefd15e310cdd38490bd05,e7a4bbfa2ae8913b2252031722480906,"2018-06-23 22:21:16",delivered,piracicaba,SP,"9a8aca8148bad37bbe7baf1f0564472d","0241d4d5d36f10f80c644447315af0bd",129.9,27.21,2,"","",curitiba,PR,2800,furniture_decor
"1454f9bf7010409e8e51291143c2a930","3ef452c856ccef9699730feee8c8b13f","2018-08-18 19:41:45",delivered,governador valadares,MG,e6c6f1449d623d6f5d534e64064b8dd3,"577719699805dd125d5b6fdde5943bba",44.4,22.24,,"","",nova petropolis,RS,250,housewares
"145c086f0f81f9801a8acbb2c514644c","5581302de852c09823ec2e0fd3c46d82","2018-08-17 15:33:29",delivered,suzano,SP,"9bb2d066e4b33b624cbdfec7d50b3dcb","5cf13accae3222c70a9cac40818ae839",99.9,19.89,,"","",patos de minas,MG,900,pet_shop
a44bccae654f637781e1918da79f4fd2,a7c44f543a326d7f5dfc53649662195f,"2018-06-06 00:49:14",delivered,petropolis,RJ,a537bc52f4b925ec56cc9937a7601636,"54965bbe3e4f07ae045b90b0b8541f52",119.9,40.91,2,Super recomendo,produto excelente.,foz do iguacu,PR,3450,bed_bath_table
"1469262ec8414d0e3f821bda79cf14cc",b53f2d80af3f43f230402209960c81e6,"2018-07-16 11:27:29",canceled,contagem,MG,"59fb1c8d9f3640a622cf774c3867e170","39d54ff918774174706fb065d7f9dc07",38.9,15.37,1,Produto não entregue.,Até a data de hoje não recebi o produto pago há quase um mês. ,sao paulo,SP,833,auto
"146b5dee10d8a77d71b6e9341fe0a154","6e9bb38cd7ee75a5b41591bae25ed17d","2018-05-13 18:33:08",delivered,santo antonio do monte,MG,"5c0b5ea8a3b6a1ac9d0e5c58e97ba24c","669ae81880e08f269a64487cfb287169",26.5,22.06,4,"","",rio do sul,SC,250,sports_leisure
"146bde81f92815f59ed9c7d44d8335cd","0c6473e9ab7d84f5b34b6aceaebd024a","2018-04-17 12:11:55",delivered,rio de janeiro,RJ,"437c05a395e9e47f9762e677a7068ce7",bf84056e679dbe9c69929847a40e338f,53.69,15.26,3,Demora na entrega,sei que isso é culpa do correios q é uma porcaria estatal do Brasil mas é a unica reclamação quanto ao produto tudo ok,sao paulo,SP,1110,health_beauty
"146ee0d0528dc62bebbd50fe53f2ec43","06fe2378b02bcfcf4d6fcc4b31fde6c5","2018-07-18 17:18:58",delivered,parauapebas,PA,"419cb1b441eda9b92ebd1a1b96090c26",ea8482cd71df3c1969d7b9473ff13abc,29.99,37.12,3,Acessórios Sony Xperia XA,"O pedido chegou dentro do prazo, a capinha é perfeita, corresponde ao modelo XA1, SONY XPERIA, mas infelizmente a película não corresponde ao modelo. Ficou pequena ",sao paulo,SP,350,telephony
a47209f5c19200ebf7bb28427db5fc1a,fa93ce4834c0f048dfd4b15cb6542beb,"2018-04-18 10:19:22",delivered,jatai,GO,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,119.0,19.74,2,"","",ilicinea,MG,6550,computers_accessories
"147941b96e61a2e7c02be8bf27b4cca1",e02fa85f41de6f8e420b317a7e3444a4,"2018-05-30 07:58:30",delivered,cariacica,ES,"5113c9a5037013b0a750444df6dec60f","54a1852d1b8f10312c55e906355666ee",109.99,23.31,,"","",santa barbara d'oeste,SP,6050,sports_leisure
a4763f72a6a9ff012d96a0e2b4d4b1ea,"87149a37f6af0099e38270936d08c938","2018-05-01 22:12:28",delivered,sao goncalo,RJ,dd2ab8097e36b7a1f348e87f9b22d09b,"80f2cf9abf6b5a0e5c612b5eea6646e6",99.9,23.28,2,"","",sao jose do rio preto,SP,2541,sports_leisure
a48d1847b9de39cb523844ada267fc24,f0faa07436479fef2e7adad085956bfa,"2018-05-15 12:35:30",delivered,santo andre,SP,"3dd2a17168ec895c781a9191c1e95ad7",de722cd6dad950a92b7d4f82673f8833,149.9,13.34,2,CINCO ESTRELAS,excelente como sempre,recife,PE,533,computers_accessories
"148a81c053082ad749e6ab0997a0f25a","46fc1f33e4e97ab4be79119b48a4e910","2018-06-21 15:13:26",delivered,sao paulo,SP,"7b6b9dcfd2e81d13feaea2b0681b9976",a3e9a2c700480d9bb01fba070ba80a0e,67.0,14.05,4,"","",ibitinga,SP,600,bed_bath_table
"1494db03a5c6e6ed463866c7e1171104","993add0b1f0f75f14cc08bc0e180db18","2018-07-17 23:35:22",delivered,timbo,SC,"3356d43bd57f974c4ae7fc5f9c4e589a","8f2ce03f928b567e3d56181ae20ae952",99.9,23.5,,"","",pirituba,SP,1300,sports_leisure
a493d659436f51198ebdd0ced8ec7d7c,"566564f6a9fc76f3048a73527a67fb64","2018-05-14 10:39:50",delivered,vinhedo,SP,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,119.0,58.69,2,"","",ilicinea,MG,6550,computers_accessories
"149bca3daf097d7695389efb9b491653","2af13ca2d0e14a998266edf6afa7291d","2018-08-20 03:59:40",delivered,sao paulo,SP,"49e4da381c1d39e7df445cb2209e2359","5a413ade68e8f8d93071a7f52a64cb9e",55.0,11.41,1,Produto não recebido,O produto era para ser entregue dia 23/08 mas até o dia 24 ainda não tinha recebido o produto ,sao paulo,SP,1200,health_beauty
"149e05c35b52f83ae401b6402b2bf7c8","443850769486436d23a770bec8803067","2018-08-08 10:08:47",delivered,nazareno,MG,"5237c554fade603fbb83dcbcdadcdaac","3db66a856d18a9cba7c9241fc5221c50",129.9,15.98,,"","",ponte nova,MG,1900,auto
a4a234174a4aa5d0d13f339d9308c4ec,aa14097868008504a3c5304dbbd71f9c,"2018-08-17 12:58:36",delivered,dario meira,BA,"01cb96c64e8e35f29826a58963f6ecc5","8d899e15a5925f097cca50faa49b15e3",99.0,64.06,2,Ótima loja,"a luminária é linda, chegou muito bem embalada e bem antes do prazo previsto",sao roque,SP,7100,construction_tools_lights
"14a05c02d483800864e5c19a3a7f0ee2","0c1cbb5e025152139b7add7bd25df4b9","2018-08-18 06:29:22",shipped,sao paulo,SP,"8934769521d632e65c27992662f05673",cb8bcce248bb1fb274ba762d8b971456,109.9,14.32,2,Entrega de encomenda,Penso que deveria haver um modo de se comunicar com a empresa caso acontecesse de encomenda não ser entregue ,santa rita do sapucai,MG,200,cool_stuff
"14a915a594225cec76a7c3628517a64a","532a03a72cef381fc677f18d3b9989ea","2018-07-05 09:50:56",delivered,sao paulo,SP,"813a9ef2db7efff209973a335d043c0f","77530e9772f57a62c906e1c21538ab82",299.0,43.39,5,ótima!!,"",curitiba,PR,2950,furniture_decor
a4bfde08f83dafe9237a6f1890d097b1,b67348757e7a40df8d5206f94fcfb022,"2018-06-06 22:02:54",delivered,jequie,BA,"0707319aaf1dd0612c0004f6cff320f0","05d2173d43ea568aa0540eba70d2ca76",70.23,83.34,2,Muito bom,"A loja está de parabéns junto ao correio, produto muito bom",alfenas,MG,6200,auto
a4c7db3bf41a4d09d2a5166346366be5,"3e8ebf448d13904855775c75023cccc8","2018-08-05 14:21:53",delivered,londrina,PR,"33ba4b29d820b397054cc97e892ab1bc","16090f2ca825584b5a147ab24aa30c86",28.99,18.3,2,Embalagem e Entrega,"Produto bem embalado. Entrega demorou mais que as concorrentes, porém foi 2 dias antes de vencer o prazo.",atibaia,SP,300,auto
"14b5c4cd4b8db87b8c7582add54038c5",c33d94510461f224d7e0ee117becf361,"2018-04-26 09:11:49",delivered,belo horizonte,MG,e073574bfbfbdfbe59454d8474cad673,"3d871de0142ce09b7081e2b9d1733cb1",79.0,23.13,,"","",campo limpo paulista,SP,5850,stationery
"14bec9a20933b219426d500ca2581dc4",b6e2d2a4ace19ed16fa851d6c9677487,"2018-07-29 15:36:28",delivered,triunfo,RS,"688ad0169550f8e2eb0307b61df3ba12","640e21a7d01df7614a3b4923e990d40c",66.55,23.27,4,"","",ibitinga,SP,1050,bed_bath_table
"14c981a2e9e98dbc3eedc6084803ef1b","2afc1d604e9a528a86dfc0beae4739c0","2018-06-02 21:11:17",delivered,quinta do sol,PR,c1dfd7dc17df380ed269d0fc905f6e22,"4830e40640734fc1c52cd21127c341d4",49.99,22.93,,"","",sao paulo,SP,600,housewares
a4cc039dfeca8a0ebb241f3b44f29930,"59b753171ccb66874f0c117e1b63f3cc","2018-08-05 19:18:24",delivered,teresopolis,RJ,"6f1b3488c5314b527201978357a8d85f","240b9776d844d37535668549a396af32",259.99,10.75,2,"","",niteroi,RJ,343,telephony
a4d50b937362e8e372a220a53489d59f,"866abfca22fc51feacb9e9b1e8746632","2018-05-01 18:28:01",delivered,porto alegre,RS,"2267f81f3634e3fdd5d27151ddad3c26",f181738b150df1f37cb0bd72e705b193,219.0,60.92,2,"","",carapicuiba,SP,9650,cool_stuff
a4e65d48cbd25e5dd19d906d3cb180b2,d0522845f3cd4084a840565ddc78dbab,"2018-06-27 16:07:14",delivered,manhuacu,MG,"4d99fe6463cbc101057f59a2380bf2ba","86ccac0b835037332a596a33b6949ee1",49.89,22.28,2,Muito bom ,Prazo certo e bom produto.,blumenau,SC,375,watches_gifts
"14d5fd67132f83c0c8a9e241e4a7d4dd",f59c3b73fe7833bf53a1be19a6f17c81,"2018-08-04 13:42:44",delivered,sao paulo,SP,"060c17562f97e5bb60bc0dfa4dd5b3f2","9f505651f4a6abe901a56cdc21508025",24.99,7.44,3,"","",sao paulo,SP,150,computers_accessories
a51f4405f3b693d1a66119867a849b15,"4d6385cb62939e09b657f6dfd31e3773","2018-04-24 22:40:37",delivered,sao bernardo do campo,SP,"1ec486885049bbb9b79351d150ed18c4",cab85505710c7cb9b720bceb52b01cee,49.9,7.39,2,"","",sao paulo,SP,100,fashion_bags_accessories
a521e134bbecc7830c49d1c582630bd9,"62390fcc09fa729d6cabebb462059cd6","2018-04-17 11:00:35",delivered,taboao da serra,SP,"0faa4ca558654b554d4d09abd8fe33d2","8d956fec2e4337affcb520f56fd8cbfd",22.49,7.39,2,"",.,sao bernardo do campo,SP,150,computers_accessories
"14ddbde8a800125503870bcad59d2851","6082d2846415141d6736a61ee9a9e6b1","2018-05-24 12:34:45",delivered,sao paulo,SP,e2372fa4eec7531e44bb43844876e25b,db2956745b3a8e9f3785c99f34b5d25e,189.0,10.24,5,"","",sao sebastiao,SP,500,health_beauty
"14e6e050a57912543937e93051cc7b2c",d006bd8339ac9891923132af6408f557,"2018-06-24 19:01:52",delivered,itu,SP,"3940247162a820eff119efe47b02182f","82cb9f452fe8334df74b22d37824b431",49.1,19.53,4,"","",caxias do sul,RS,518,small_appliances
"14e9f1caf8efa770b1a67ec0adf24737",fd46506877753a9376b97111978b4d55,"2018-04-25 05:40:24",delivered,belem,PA,"19c91ef95d509ea33eda93495c4d3481","06a2c3af7b3aee5d69171b0e14f0ee87",114.99,16.77,,"","",sao luis,MA,700,health_beauty
"14ee9d8441fc68e3674444fb41597e05","4d90452e76c65ebcaaf03f036f60c95c","2018-07-24 10:50:34",delivered,sao paulo,SP,"394ccaadf8429703362e1796dccbf4d9","0743a0239d764b9a0f959a57d07e36ab",89.99,11.65,,"","",sao paulo,SP,1400,food
"14f1fe61fec0f60c84af122793ddf0f9",c315dd3d73c2a07103f3c49f6cc9e19a,"2018-06-12 08:43:30",delivered,sao paulo,SP,"31b8e7c2a22f3dba5183cc110bdd72f7","4869f7a5dfa277a7dca6462dcf3b52b2",239.0,15.25,5,"","",guariba,SP,281,electronics
"14f70953c10e4a130a66e0fb1f039c67",fb694f1a733efde390f6d93e122b702f,"2018-06-07 15:59:08",delivered,sao paulo,SP,fe75529a267b76ac6e96f0c322a899a4,"620c87c171fb2a6dd6e8bb4dec959fc6",119.9,18.72,5,"","",petropolis,RJ,304,health_beauty
"14f71e03c472d2b37384b55708ac8354","4c218eca2a721ce320b45f9cd190d7b5","2018-07-19 15:44:59",delivered,sao paulo,SP,a0644c97f9915e9f442b94b4a5a2fa1b,c33847515fa6305ce6feb1e818569f13,99.77,19.89,1,Toalhas de banho,"Nao gostei do produto. As toalhas sao muito finas, nao enxugam!!! Infelizmente vou pensar se vale a pena comprar pela internet sem manusear o produto, principalmente toalhas de banho.",brusque,SC,1675,bed_bath_table
"14f81abb54984ba116bc1994d6a34b9d",bb8bc452c4adb3027f2d7e6c47663e1a,"2018-06-26 11:41:33",delivered,vitoria,ES,a9e0a3a894f4bf7844830c090853c3e1,"8b321bb669392f5163d04c59e235e066",15.9,15.23,1,Produto não funciona,No primeiro dia que utilizei o produto o mesmo já não funcionou.,sao paulo,SP,375,telephony
a522b7580df244e07961a4c4975f9824,"9a775cf29c23851d803a901003b591f7","2018-08-12 16:26:59",delivered,itubera,BA,a7dbbe93d8efca23c8ca3e1821486cb8,"8d956fec2e4337affcb520f56fd8cbfd",23.73,22.1,2,"","",sao bernardo do campo,SP,300,sports_leisure
"150da40a26382d8954208e5bd858c285","5c1e671a4aa801765a27d5081fc1622a","2018-05-22 11:20:17",delivered,rio das pedras,SP,"89b121bee266dcd25688a1ba72eefb61","2eb70248d66e0e3ef83659f71b244378",79.9,13.0,2,PRODUTO FALSO,COMPREI UM CARTAO MAS NAO FUNCIONOU E DEU ERRO E ATRAVES DE APLICATIVO ACUSOU SER FALSO,campinas,SP,150,computers_accessories
"150fb6d066c66925d51a48782deafdfe",c07897b63ee92b706019d87969a92a6c,"2018-06-03 11:03:37",delivered,rio de janeiro,RJ,"38ef617a023fc4398829dd8c2b9e8be6","1900267e848ceeba8fa32d80c1a5f5a8",53.0,19.34,5,"","",ibitinga,SP,650,bed_bath_table
"152575943eb3ac19455e0e1a13e3d1cb","5d551bac6ef227b8caf96cb2a0c03c01","2018-08-08 18:15:20",delivered,corupa,SC,"1afba77281863ff27193802145134d47","213b25e6f54661939f11710a6fddb871",119.85,23.64,,"","",salto,SP,1050,home_construction
a526fe23020ad8b0d2b1081b7f769452,c4ab9534c84e6ebbc22853ff357ea2ae,"2018-06-23 10:27:01",delivered,jacarei,SP,a03e401d58a45187271718c5d7610422,"4bfc7a4a1cf8d4d2121c27422d9e50b5",320.0,29.49,2,Maravilhoso ??,"Eu amei o produto e comprometimento com a data da entrega,chegou bem antes.
Parabéns",sao paulo,SP,9650,housewares
"152d0ef67ad3c06d9bafca4dc8ab8f80","2cdd57ec09f3afe46c0dcf8cd8473cdd","2018-05-15 20:59:43",delivered,rio de janeiro,RJ,"8c591ab0ca519558779df02023177f44",a1043bafd471dff536d0c462352beb48,110.0,47.67,5,"","",ilicinea,MG,6050,garden_tools
"152d7c3d97e950fdb5bcaf5420a6e561","0c7648ae4276c0a9da0f437e07836798","2018-06-10 03:46:32",delivered,sao joao da barra,RJ,eb883e95b710f252cb15d0fb41d8bbe9,"1025f0e2d44d7041d6cf58b6550e0bfa",105.0,19.7,4,"","",sao paulo,SP,3000,signaling_and_security
a5274036a39a838ac50a4efaf8d0d66d,"00b2fdba41164ba7de5052652fb86231","2018-07-22 16:13:00",delivered,carapicuiba,SP,dd0a1a6e42db956ce68fad9bbfd7f35c,d566c37fa119d5e66c4e9052e83ee4ea,65.9,9.21,2,"","",sao paulo,SP,550,sports_leisure
"15327faedc0b46ed8e761a6828b9e039","7e9e8e8df9e2f28df2b9fa5d5bd99715","2018-05-18 22:36:51",delivered,rio das ostras,RJ,b1f47dd699f91241d4e89d27b212a4d8,"6560211a19b47992c3666cc44a7e94c0",69.0,18.36,3,"","",sao paulo,SP,250,sports_leisure
"1534266375dc7e304dd7e81942cb25cd",b00080f3c4006f00249fcd2bb7998fe4,"2018-07-04 14:05:12",delivered,sao joao nepomuceno,MG,"16d096faa27582985f849f08370cf1ed","88ef59b51bdaa941d10a853429f2b6ce",229.0,23.53,3,"",meu produto veio errado ,guaratuba,PR,4050,agro_industry_and_commerce
a5283d6db4848796b9bea944339d2dca,c437d2ce8145895f0e3bb3cff1d49833,"2018-05-03 13:35:01",delivered,curral de cima,PB,"7a10781637204d8d10485c71a6108a2e","4869f7a5dfa277a7dca6462dcf3b52b2",199.0,0.0,2,"","",guariba,SP,342,watches_gifts
"1539046dbe3e4a2ea41e0fc3e7e50cc5",edb19eef9b4f25d30662d8964f0c830b,"2018-08-12 12:12:27",delivered,americana,SP,ad67f74682943e3857eebf3ca2538d1a,"391fc6631aebcf3004804e51b40bcf1e",99.88,15.01,4,Recomendo,"",ibitinga,SP,1800,bed_bath_table
"153a29136d63c03e64ebd73c54ccd3c7",f2908df0d1f2e08ec4d13431abfd9a70,"2018-06-22 14:43:30",delivered,sao paulo,SP,b0961721fd839e9982420e807758a2a6,"1f50f920176fa81dab994f9023523100",49.9,20.99,4,"","",sao jose do rio preto,SP,1850,garden_tools
"153d12e2d5e7765786be73cb3900a442","6ab968193fb67b718afdf6bf6cee1f5e","2018-05-10 09:08:34",delivered,bonito,MS,c8cfa622661e047ea2499f8bce4731a5,"4b9750c8ad28220fe6702d4ecb7c898f",134.9,19.91,2,desapontada,"Estava muito ansiosa pelo produto. Expectativa alta, mas quando chegou, o produto não era como esperava. Ai tudo bem, mas o pior eh q as travas das alças não fixavam, e sempre escorregava. ",limeira,SP,650,baby
"153f3406d034142db04fcb576d6987cc","80988b11269d81589d963ff44080ccca","2018-06-01 10:55:57",delivered,santo andre,SP,c7fd13b5e515bffdab855d0812842edb,"1025f0e2d44d7041d6cf58b6550e0bfa",40.0,8.88,4,"","",sao paulo,SP,1350,furniture_decor
"153f3406d034142db04fcb576d6987cc","80988b11269d81589d963ff44080ccca","2018-06-01 10:55:57",delivered,santo andre,SP,c7fd13b5e515bffdab855d0812842edb,"1025f0e2d44d7041d6cf58b6550e0bfa",40.0,8.88,4,"","",sao paulo,SP,1350,furniture_decor
a52afd16d0515dd4fa072e7e8395f99b,"763ca26456f2d026162a638e3593b1a7","2018-04-27 11:24:34",delivered,recife,PE,edac4210602e69d752554780d5a913f4,"282f23a9769b2690c5dda22e316f9941",66.67,22.97,2,"","",belo horizonte,MG,450,garden_tools
"154869e9010637920b946e369b26bfbc","300fb5178ddbec6af36a9c042e4ffbdb","2018-08-17 16:15:13",delivered,ribeirao preto,SP,ba2f091ca82d75e44ed38787ed180aa1,febab0275244b9a49a623f0bd613ca2f,142.0,87.07,4,"","",pedreira,SP,19550,housewares
